"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-20",,,"0.00",,,"95","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-21",,,"0.00",,,"78","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-22",,,"0.00",,,"78","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-23",,,"0.00",,,"83","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-24",,,"0.00",,,"88","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-25",,,"0.00",,,"84","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-26",,,"0.00",,,"94","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-27",,,"0.00",,,"94","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-28",,,"0.00",,,"92","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-29",,,"0.00",,,"85","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-09-30",,,"0.13",,,"69","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-01",,,"0.01",,,"76","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-02",,,"0.30",,,"79","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-03",,,"0.00",,,"81","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-04",,,"0.00",,,"84","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-05",,,"0.00",,,"84","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-06",,,"0.00",,,"79","54",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-07",,,"0.00",,,"86","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-08",,,"0.00",,,"94","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-09",,,"0.00",,,"93","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-10",,,"2.01",,,"80","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-11",,,"0.76",,,"75","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-12",,,"0.34",,,"79","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-13",,,"0.71",,,"75","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-14",,,"0.00",,,"72","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-15",,,"0.00",,,"67","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-16",,,"0.00",,,"70","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-17",,,"0.00",,,"78","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-18",,,"0.00",,,"73","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-19",,,"0.00",,,"78","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-20",,,"0.00",,,"72","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-21",,,"0.00",,,"70","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-22",,,"0.00",,,"77","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-23",,,"0.00",,,"85","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-24",,,"0.06",,,"75","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-25",,,"0.00",,,"62","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-26",,,"0.00",,,"77","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-27",,,"0.74",,,"65","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-28",,,"0.10",,,"65","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-29",,,"0.00",,,"66","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-30",,,"0.00",,,"69","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-10-31",,,"0.00",,,"63","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-01",,,"0.00",,,"48","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-02",,,"0.34",,,"44","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-03",,,"0.04",,,"51","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-04",,,"0.00",,,"54","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-05",,,"0.01",,,"59","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-06",,,"0.00",,,"66","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-07",,,"0.00",,,"76","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-08",,,"0.00",,,"77","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-09",,,"0.00",,,"66","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-10",,,"0.11",,,"66","49",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-11",,,"0.00",,,"61","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-12",,,"0.12",,,"51","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-13",,,"0.00",,,"58","26",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-14",,,"0.00",,,"60","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-15",,,"0.00",,,"71","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-16",,,"0.00",,,"77","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-17",,,"0.00",,,"67","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-18",,,"0.00",,,"53","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-19",,,"0.00",,,"56","29",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-20",,,"0.00",,,"60","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-21",,,"0.00",,,"62","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-22",,,"0.00",,,"60","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-23",,,"0.00",,,"69","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-24",,,"0.00",,,"66","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-25",,,"0.00",,,"48","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-26",,,"0.00",,,"63","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-27",,,"0.00",,,"70","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-28",,,"0.00",,,"58","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-29",,,"0.00",,,"73","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-11-30",,,"0.00",,,"69","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-01",,,"0.00",,,"70","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-02",,,"0.00",,,"76","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-03",,,"0.00",,,"73","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-04",,,"0.00",,,"62","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-05",,,"0.00",,,"72","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-06",,,"0.00",,,"44","27",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-07",,,"0.00",,,"44","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-08",,,"0.00",,,"57","30",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-09",,,"0.00",,,"71","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-10",,,"0.06",,,"73","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-11",,,"0.00",,,"48","26",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-12",,,"0.00",,,"56","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-13",,,"0.00",,,"67","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-14",,,"0.00",,,"73","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-15",,,"0.05",,,"76","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-16",,,"0.00",,,"53","30",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-17",,,"0.00",,,"56","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-18",,,"0.00",,,"39","16",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-19",,,"0.00",,,"41","14",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-20",,,"0.00",,,"54","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-21",,,"0.00",,,"55","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-22",,,"0.00",,,"59","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-23",,,"0.00",,,"60","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-24",,,"0.00",,,"80","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-25",,,"0.00",,,"68","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-26",,,"0.00",,,"77","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-27",,,"0.00",,,"63","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-28",,,"0.12",,,"67","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-29",,,,,,"48","26",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-30","    2","0.01",,,,"52","21",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2021-12-31",,,"0.00",,,"63","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-01",,,,,,"39","10",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-02",,,,,,"27","9",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-03","    3","0.05",,,,"49","16",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-04",,,"0.00",,,"54","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-05",,,,,,"44","20",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-06",,,,,,"20","11",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-07",,,,,,"31","9",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-08",,,,,,"51","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-09","    5","0.03",,,,"41","19",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-10",,,"0.00",,,"53","16",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-11",,,"0.00",,,"62","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-12",,,"0.00",,,"60","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-13",,,"0.00",,,"66","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-14",,,"0.00",,,"58","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-15",,,"0.00",,,"33","21",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-16",,,"0.00",,,"48","21",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-17",,,"0.00",,,"58","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-18",,,"0.00",,,"60","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-19",,,"0.00",,,"44","17",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-20",,,"0.00",,,"25","8",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-21",,,"0.00",,,"34","5",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-22",,,"0.00",,,"49","20",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-23",,,"0.00",,,"57","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-24",,,"0.00",,,"63","32",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-25",,,"0.00",,,"36","18",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-26",,,"0.00",,,"33","15",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-27",,,"0.00",,,"48","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-28",,,"0.00",,,"46","20",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-29",,,"0.00",,,"62","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-30",,,"0.00",,,"61","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-01-31",,,"0.00",,,"70","32",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-01",,,,,,"57","30",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-02",,,,,,"30","14",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-03",,,,,,"17","9",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-04",,,,,,"26","3",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-05","    5","0.08",,,,"47","14",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-06",,,"0.00",,,"47","22",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-07",,,"0.00",,,"56","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-08",,,"0.00",,,"64","29",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-09",,,"0.00",,,"62","26",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-10",,,"0.00",,,"57","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-11",,,"0.00",,,"59","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-12",,,"0.00",,,"38","16",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-13",,,"0.00",,,"48","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-14",,,"0.00",,,"62","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-15",,,"0.00",,,"67","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-16",,,"0.20",,,"73","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-17",,,,,,"42","13",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-18",,,,,,"44","12",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-19","    3","0.46",,,,"53","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-20",,,"0.00",,,"67","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-21",,,,,,"73",,
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-22",,,,,,"32","13",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-23",,,,,,"19","7",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-24",,,,,,"20","9",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-25",,,,,,"31","5",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-26","    6","0.06",,,,"43","14",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-27",,,"0.00",,,"57","19",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-02-28",,,"0.00",,,"69","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-01",,,"0.00",,,"76","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-02",,,"0.00",,,"81","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-03",,,"0.00",,,"80","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-04",,,"0.00",,,"77","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-05",,,"0.00",,,"81","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-06",,,"0.14",,,"40","27",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-07",,,"0.00",,,"39","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-08",,,"0.00",,,"46","20",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-09",,,"0.00",,,"53","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-10",,,,,,"36","22",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-11",,,,,,"39","21",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-12","    3","0.17",,,,"55","15",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-13",,,"0.00",,,"69","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-14",,,"0.00",,,"61","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-15",,,"0.00",,,"66","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-16",,,"0.00",,,"78","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-17",,,"0.79",,,"76","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-18",,,"0.21",,,"53","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-19",,,"0.00",,,"71","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-20",,,"0.00",,,"79","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-21",,,"1.50",,,"57","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-22",,,"0.25",,,"50","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-23",,,"0.00",,,"42","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-24",,,"0.00",,,"55","32",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-25",,,"0.00",,,"63","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-26",,,"0.00",,,"66","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-27",,,"0.00",,,"62","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-28",,,"0.00",,,"73","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-29",,,"0.56",,,"81","54",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-30",,,"0.01",,,"61","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-03-31",,,,,,"47","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-01",,,,,,"67","30",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-02","    3","0.14",,,,"68","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-03",,,"0.00",,,"79","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-04",,,"0.00",,,"69","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-05",,,"0.00",,,"75","49",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-06",,,"0.00",,,"66","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-07",,,"0.00",,,"59","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-08",,,"0.00",,,"58","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-09",,,"0.00",,,"80","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-10",,,"0.04",,,"78","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-11",,,"0.02",,,"71","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-12",,,"0.00",,,"86","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-13",,,"0.00",,,"70","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-14",,,"0.00",,,"68","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-15",,,"0.00",,,"82","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-16",,,"0.00",,,"59","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-17",,,"0.00",,,"58","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-18",,,"0.00",,,"62","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-19",,,"0.14",,,"69","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-20",,,"0.00",,,"89","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-21",,,"0.02",,,"84","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-22",,,"0.00",,,"79","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-23",,,"0.00",,,"80","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-24",,,"0.00",,,"72","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-25",,,"0.00",,,"66","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-26",,,"0.00",,,"70","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-27",,,"0.00",,,"78","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-28",,,"0.00",,,"74","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-29",,,"0.41",,,"85","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-04-30",,,"0.00",,,"73","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-01",,,"0.00",,,"75","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-02",,,"1.01",,,"67","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-03",,,"0.00",,,"62","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-04",,,"1.57",,,"60","49",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-05",,,"0.59",,,"63","49",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-06",,,"0.00",,,"69","49",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-07",,,"0.01",,,"79","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-08",,,"0.00",,,"90","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-09",,,"0.00",,,"90","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-10",,,"0.00",,,"92","75",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-11",,,"0.00",,,"89","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-12",,,"0.00",,,"91","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-13",,,"0.00",,,"84","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-14",,,"0.00",,,"87","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-15",,,"0.00",,,"82","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-16",,,"0.00",,,"80","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-17",,,"0.20",,,"85","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-18",,,"0.00",,,"89","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-19",,,"0.46",,,"88","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-20",,,"0.00",,,"79","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-21",,,"0.03",,,"67","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-22",,,"0.00",,,"68","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-23",,,"0.46",,,"58","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-24",,,"1.69",,,"67","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-25",,,"0.89",,,"57","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-26",,,"0.04",,,"66","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-27",,,"0.00",,,"83","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-28",,,"0.04",,,"85","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-29",,,"0.00",,,"88","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-30",,,"0.00",,,"85","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-05-31",,,"0.03",,,"83","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-01",,,"0.35",,,"71","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-02",,,"0.00",,,"77","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-03",,,"0.00",,,"78","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-04",,,"0.00",,,"82","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-05",,,"1.74",,,"81","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-06",,,"0.12",,,"86","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-07",,,"0.08",,,"86","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-08",,,"0.00",,,"79","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-09",,,"0.00",,,"81","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-10",,,"0.49",,,"85","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-11",,,"0.00",,,"91","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-12",,,"0.00",,,"95","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-13",,,"0.00",,,"94","77",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-14",,,"0.00",,,"90","77",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-15",,,"0.00",,,"90","77",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-16",,,"0.00",,,"93","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-17",,,"0.00",,,"93","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-18",,,"0.00",,,"92","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-19",,,"0.00",,,"91","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-20",,,"0.00",,,"92","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-21",,,"0.00",,,"96","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-22",,,"0.02",,,"93","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-23",,,"0.00",,,"94","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-24",,,"0.00",,,"97","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-25",,,"0.00",,,"99","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-26",,,"0.07",,,"79","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-27",,,"0.00",,,"76","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-28",,,"0.00",,,"86","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-29",,,"0.00",,,"90","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-06-30",,,"0.00",,,"94","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-07-01",,,"0.00",,,"96","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2022-07-02",,,"0.01",,,"93","72",
